target_conductivity,repeat,generation_idx,num_samples,validity,uniqueness,novelty,run_csv
0,4,17,1024,0.80078125,0.98828125,0.8955078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen17.csv
0,4,18,1024,0.818359375,0.9921875,0.892578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen18.csv
0,4,19,1024,0.8134765625,0.990234375,0.8837890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen19.csv
0,4,20,1024,0.810546875,0.9892578125,0.8974609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen20.csv
0,4,21,1024,0.8017578125,0.9912109375,0.8916015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen21.csv
0,4,22,1024,0.806640625,0.98828125,0.9052734375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen22.csv
0,4,23,1024,0.7744140625,0.994140625,0.8837890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen23.csv
0,4,24,1024,0.796875,0.9873046875,0.912109375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen24.csv
0,4,25,1024,0.8056640625,0.9912109375,0.90234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen25.csv
0,4,26,1024,0.7919921875,0.9921875,0.90625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen26.csv
0,4,27,1024,0.7890625,0.9892578125,0.8916015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen27.csv
0,4,28,1024,0.7900390625,0.98828125,0.89453125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen28.csv
0,4,29,1024,0.8046875,0.9931640625,0.8994140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen29.csv
0,4,30,1024,0.8095703125,0.990234375,0.8798828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen30.csv
0,4,31,1024,0.8056640625,0.986328125,0.8828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen31.csv
0,4,32,1024,0.8046875,0.9931640625,0.8994140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen32.csv
0,4,33,1024,0.8212890625,0.9912109375,0.89453125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen33.csv
0,4,34,1024,0.8203125,0.9951171875,0.8984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen34.csv
0,4,35,1024,0.806640625,0.994140625,0.9072265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen35.csv
0,4,36,1024,0.7919921875,0.9912109375,0.900390625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen36.csv
0,4,37,1024,0.80078125,0.994140625,0.892578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen37.csv
0,4,38,1024,0.7783203125,0.9912109375,0.9150390625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen38.csv
0,4,39,1024,0.7861328125,0.98828125,0.8740234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen39.csv
0,4,40,1024,0.7802734375,0.9873046875,0.896484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen40.csv
0,4,41,1024,0.7939453125,0.9892578125,0.896484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen41.csv
0,4,42,1024,0.80078125,0.9892578125,0.892578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen42.csv
0,4,43,1024,0.8017578125,0.9921875,0.888671875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen43.csv
0,4,44,1024,0.8134765625,0.98828125,0.884765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen44.csv
0,4,45,1024,0.791015625,0.994140625,0.90625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen45.csv
0,4,46,1024,0.81640625,0.9912109375,0.8935546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen46.csv
0,4,47,1024,0.806640625,0.98828125,0.888671875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen47.csv
0,4,48,1024,0.80859375,0.9892578125,0.8994140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen48.csv
0,4,49,1024,0.814453125,0.9921875,0.890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen49.csv
0,4,50,1024,0.802734375,0.9892578125,0.900390625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat04_gen50.csv
0,5,1,1024,0.8310546875,0.9833984375,0.8828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen01.csv
0,5,2,1024,0.787109375,0.9921875,0.904296875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen02.csv
0,5,3,1024,0.822265625,0.994140625,0.9033203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen03.csv
0,5,4,1024,0.8154296875,0.990234375,0.8896484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen04.csv
0,5,5,1024,0.81640625,0.9892578125,0.890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen05.csv
0,5,6,1024,0.810546875,0.986328125,0.8994140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen06.csv
0,5,7,1024,0.8125,0.9873046875,0.8876953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen07.csv
0,5,8,1024,0.8095703125,0.9912109375,0.8935546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen08.csv
0,5,9,1024,0.8037109375,0.9921875,0.896484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen09.csv
0,5,10,1024,0.7998046875,0.9931640625,0.88671875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen10.csv
0,5,11,1024,0.78515625,0.990234375,0.892578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen11.csv
0,5,12,1024,0.7900390625,0.9873046875,0.8876953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen12.csv
0,5,13,1024,0.8203125,0.98828125,0.8984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen13.csv
0,5,14,1024,0.7890625,0.982421875,0.8974609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen14.csv
0,5,15,1024,0.796875,0.9912109375,0.91015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen15.csv
0,5,16,1024,0.828125,0.98828125,0.87890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen16.csv
0,5,17,1024,0.80078125,0.990234375,0.8935546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen17.csv
0,5,18,1024,0.806640625,0.9951171875,0.8876953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen18.csv
0,5,19,1024,0.828125,0.98828125,0.8955078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen19.csv
0,5,20,1024,0.8173828125,0.986328125,0.890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen20.csv
0,5,21,1024,0.8125,0.9912109375,0.9140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen21.csv
0,5,22,1024,0.80859375,0.9892578125,0.8740234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen22.csv
0,5,23,1024,0.814453125,0.9853515625,0.9013671875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen23.csv
0,5,24,1024,0.8095703125,0.9892578125,0.8994140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen24.csv
0,5,25,1024,0.8125,0.994140625,0.88671875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen25.csv
0,5,26,1024,0.810546875,0.9931640625,0.8837890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen26.csv
0,5,27,1024,0.7880859375,0.986328125,0.8876953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen27.csv
0,5,28,1024,0.806640625,0.9873046875,0.900390625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen28.csv
0,5,29,1024,0.806640625,0.984375,0.884765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen29.csv
0,5,30,1024,0.7890625,0.9912109375,0.8994140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen30.csv
0,5,31,1024,0.7783203125,0.9931640625,0.896484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen31.csv
0,5,32,1024,0.802734375,0.9931640625,0.8955078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen32.csv
0,5,33,1024,0.7919921875,0.9951171875,0.8896484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen33.csv
0,5,34,1024,0.806640625,0.9912109375,0.8876953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen34.csv
0,5,35,1024,0.7998046875,0.990234375,0.90234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen35.csv
0,5,36,1024,0.8046875,0.990234375,0.9052734375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen36.csv
0,5,37,1024,0.79296875,0.9853515625,0.8935546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen37.csv
0,5,38,1024,0.7919921875,0.9931640625,0.890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen38.csv
0,5,39,1024,0.822265625,0.990234375,0.8828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen39.csv
0,5,40,1024,0.796875,0.9892578125,0.904296875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen40.csv
0,5,41,1024,0.8134765625,0.9892578125,0.8837890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen41.csv
0,5,42,1024,0.8095703125,0.98046875,0.90625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen42.csv
0,5,43,1024,0.798828125,0.9892578125,0.8798828125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen43.csv
0,5,44,1024,0.810546875,0.9873046875,0.884765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen44.csv
0,5,45,1024,0.8125,0.98828125,0.8984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen45.csv
0,5,46,1024,0.8173828125,0.9921875,0.8994140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen46.csv
0,5,47,1024,0.7958984375,0.9921875,0.90234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen47.csv
0,5,48,1024,0.8134765625,0.98828125,0.896484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen48.csv
0,5,49,1024,0.802734375,0.990234375,0.8720703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen49.csv
0,5,50,1024,0.7939453125,0.9921875,0.8935546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond0_repeat05_gen50.csv
1,1,1,1024,0.9130859375,0.759765625,0.5615234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen01.csv
1,1,2,1024,0.9296875,0.7548828125,0.5693359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen02.csv
1,1,3,1024,0.931640625,0.7724609375,0.583984375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen03.csv
1,1,4,1024,0.9052734375,0.75,0.5703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen04.csv
1,1,5,1024,0.921875,0.7763671875,0.59375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen05.csv
1,1,6,1024,0.9228515625,0.7724609375,0.578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen06.csv
1,1,7,1024,0.9248046875,0.736328125,0.5712890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen07.csv
1,1,8,1024,0.923828125,0.7451171875,0.5556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen08.csv
1,1,9,1024,0.912109375,0.7734375,0.58203125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen09.csv
1,1,10,1024,0.9072265625,0.783203125,0.5830078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen10.csv
1,1,11,1024,0.9384765625,0.7412109375,0.5693359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen11.csv
1,1,12,1024,0.9130859375,0.7412109375,0.560546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen12.csv
1,1,13,1024,0.92578125,0.7509765625,0.5859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen13.csv
1,1,14,1024,0.9287109375,0.759765625,0.576171875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen14.csv
1,1,15,1024,0.92578125,0.74609375,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen15.csv
1,1,16,1024,0.92578125,0.732421875,0.55078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen16.csv
1,1,17,1024,0.92578125,0.7587890625,0.587890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen17.csv
1,1,18,1024,0.923828125,0.7705078125,0.5869140625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen18.csv
1,1,19,1024,0.91015625,0.771484375,0.587890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen19.csv
1,1,20,1024,0.927734375,0.7373046875,0.5615234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen20.csv
1,1,21,1024,0.923828125,0.779296875,0.587890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen21.csv
1,1,22,1024,0.921875,0.751953125,0.5703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen22.csv
1,1,23,1024,0.9287109375,0.7373046875,0.5556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen23.csv
1,1,24,1024,0.9140625,0.7392578125,0.5625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen24.csv
1,1,25,1024,0.9365234375,0.7421875,0.5595703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen25.csv
1,1,26,1024,0.9189453125,0.7509765625,0.5751953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen26.csv
1,1,27,1024,0.92578125,0.76953125,0.5947265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen27.csv
1,1,28,1024,0.921875,0.7529296875,0.5615234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen28.csv
1,1,29,1024,0.9326171875,0.748046875,0.5576171875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen29.csv
1,1,30,1024,0.916015625,0.759765625,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen30.csv
1,1,31,1024,0.935546875,0.7509765625,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen31.csv
1,1,32,1024,0.9013671875,0.7685546875,0.5830078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen32.csv
1,1,33,1024,0.921875,0.74609375,0.5712890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen33.csv
1,1,34,1024,0.9404296875,0.7529296875,0.5546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen34.csv
1,1,35,1024,0.921875,0.767578125,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen35.csv
1,1,36,1024,0.91796875,0.7744140625,0.578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen36.csv
1,1,37,1024,0.9375,0.736328125,0.5537109375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen37.csv
1,1,38,1024,0.916015625,0.76171875,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen38.csv
1,1,39,1024,0.9248046875,0.76171875,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen39.csv
1,1,40,1024,0.927734375,0.744140625,0.5517578125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen40.csv
1,1,41,1024,0.9169921875,0.765625,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen41.csv
1,1,42,1024,0.9267578125,0.7578125,0.552734375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen42.csv
1,1,43,1024,0.9072265625,0.7841796875,0.611328125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen43.csv
1,1,44,1024,0.92578125,0.751953125,0.5654296875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen44.csv
1,1,45,1024,0.91796875,0.751953125,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen45.csv
1,1,46,1024,0.923828125,0.7666015625,0.5791015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen46.csv
1,1,47,1024,0.9365234375,0.7744140625,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen47.csv
1,1,48,1024,0.9169921875,0.7744140625,0.5830078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen48.csv
1,1,49,1024,0.9111328125,0.7685546875,0.5830078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen49.csv
1,1,50,1024,0.9208984375,0.7568359375,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat01_gen50.csv
1,2,1,1024,0.935546875,0.771484375,0.5693359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen01.csv
1,2,2,1024,0.927734375,0.7646484375,0.5625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen02.csv
1,2,3,1024,0.9306640625,0.76953125,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen03.csv
1,2,4,1024,0.92578125,0.7646484375,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen04.csv
1,2,5,1024,0.9248046875,0.7568359375,0.5751953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen05.csv
1,2,6,1024,0.9267578125,0.7685546875,0.59765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen06.csv
1,2,7,1024,0.9208984375,0.748046875,0.5546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen07.csv
1,2,8,1024,0.9228515625,0.75,0.5791015625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen08.csv
1,2,9,1024,0.9248046875,0.736328125,0.5615234375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen09.csv
1,2,10,1024,0.9150390625,0.767578125,0.5625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen10.csv
1,2,11,1024,0.9287109375,0.7607421875,0.568359375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen11.csv
1,2,12,1024,0.9140625,0.75390625,0.556640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen12.csv
1,2,13,1024,0.9228515625,0.7509765625,0.5634765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen13.csv
1,2,14,1024,0.9111328125,0.779296875,0.5859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen14.csv
1,2,15,1024,0.927734375,0.767578125,0.56640625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen15.csv
1,2,16,1024,0.923828125,0.751953125,0.5888671875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen16.csv
1,2,17,1024,0.9150390625,0.755859375,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen17.csv
1,2,18,1024,0.892578125,0.7744140625,0.5771484375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen18.csv
1,2,19,1024,0.9111328125,0.7548828125,0.55859375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen19.csv
1,2,20,1024,0.908203125,0.7685546875,0.587890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen20.csv
1,2,21,1024,0.927734375,0.7734375,0.60546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen21.csv
1,2,22,1024,0.92578125,0.7568359375,0.5634765625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen22.csv
1,2,23,1024,0.916015625,0.7509765625,0.5732421875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen23.csv
1,2,24,1024,0.919921875,0.7705078125,0.580078125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen24.csv
1,2,25,1024,0.9208984375,0.7431640625,0.595703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen25.csv
1,2,26,1024,0.9111328125,0.7587890625,0.572265625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen26.csv
1,2,27,1024,0.92578125,0.7490234375,0.560546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen27.csv
1,2,28,1024,0.9306640625,0.76171875,0.587890625,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen28.csv
1,2,29,1024,0.9130859375,0.7626953125,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen29.csv
1,2,30,1024,0.9228515625,0.75390625,0.5703125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen30.csv
1,2,31,1024,0.9130859375,0.765625,0.5751953125,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen31.csv
1,2,32,1024,0.9296875,0.76171875,0.5810546875,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen32.csv
1,2,33,1024,0.91796875,0.7490234375,0.5849609375,minGPT/cond_repeat5_of_50_results/generated_per_generation/generated_cond1_repeat02_gen33.csv
